2014-11-14 16:57:49 cat: Execute, proto: mysql-5, msg: SELECT  CAST(@p_id AS SIGNED) AS p_id
2014-11-14 16:57:52 cat: Bind prepared, proto: mysql-5, msg: SET @p_nombre_tabla = 'detalle_capturas'
2014-11-14 16:57:52 cat: Execute, proto: mysql-5, msg: SELECT  CAST(@p_id AS SIGNED) AS p_id
2014-11-14 16:58:02 cat: Bind prepared, proto: mysql-5, msg: SET @p_nombre_tabla = 'detalle_capturas'
2014-11-14 16:58:02 cat: Execute, proto: mysql-5, msg: SELECT  CAST(@p_id AS SIGNED) AS p_id
2014-11-14 16:58:07 cat: Bind prepared, proto: mysql-5, msg: SET @p_nombre_tabla = 'detalle_capturas'
2014-11-14 16:58:07 cat: Execute, proto: mysql-5, msg: SELECT  CAST(@p_id AS SIGNED) AS p_id
2014-11-14 16:58:10 cat: Bind prepared, proto: mysql-5, msg: SET @p_nombre_tabla = 'detalle_capturas'
2014-11-14 16:58:10 cat: Execute, proto: mysql-5, msg: SELECT  CAST(@p_id AS SIGNED) AS p_id
2014-11-14 16:58:13 cat: Bind prepared, proto: mysql-5, msg: SET @p_nombre_tabla = 'detalle_capturas'
2014-11-14 16:58:13 cat: Execute, proto: mysql-5, msg: SELECT  CAST(@p_id AS SIGNED) AS p_id
2014-11-14 16:58:15 cat: Bind prepared, proto: mysql-5, msg: SET @p_nombre_tabla = 'detalle_capturas'
2014-11-14 16:58:15 cat: Execute, proto: mysql-5, msg: SELECT  CAST(@p_id AS SIGNED) AS p_id
2014-11-14 16:58:18 cat: Bind prepared, proto: mysql-5, msg: SET @p_nombre_tabla = 'detalle_capturas'
2014-11-14 16:58:18 cat: Execute, proto: mysql-5, msg: SELECT  CAST(@p_id AS SIGNED) AS p_id
2014-11-14 16:58:21 cat: Bind prepared, proto: mysql-5, msg: SET @p_nombre_tabla = 'detalle_capturas'
2014-11-14 16:58:21 cat: Execute, proto: mysql-5, msg: SELECT  CAST(@p_id AS SIGNED) AS p_id
2014-11-14 16:58:24 cat: Bind prepared, proto: mysql-5, msg: SET @p_nombre_tabla = 'detalle_capturas'
2014-11-14 16:58:24 cat: Execute, proto: mysql-5, msg: SELECT  CAST(@p_id AS SIGNED) AS p_id
2014-11-14 16:58:26 cat: Bind prepared, proto: mysql-5, msg: SET @p_nombre_tabla = 'detalle_capturas'
2014-11-14 16:58:26 cat: Execute, proto: mysql-5, msg: SELECT  CAST(@p_id AS SIGNED) AS p_id
2014-11-14 16:58:29 cat: Bind prepared, proto: mysql-5, msg: SET @p_nombre_tabla = 'detalle_capturas'
2014-11-14 16:58:29 cat: Execute, proto: mysql-5, msg: SELECT  CAST(@p_id AS SIGNED) AS p_id
2014-11-14 16:58:31 cat: Bind prepared, proto: mysql-5, msg: SET @p_nombre_tabla = 'detalle_capturas'
2014-11-14 16:58:31 cat: Execute, proto: mysql-5, msg: SELECT  CAST(@p_id AS SIGNED) AS p_id
2014-11-14 16:58:37 cat: Bind prepared, proto: mysql-5, msg: SET @p_nombre_tabla = 'detalle_capturas'
2014-11-14 16:58:38 cat: Execute, proto: mysql-5, msg: SELECT  CAST(@p_id AS SIGNED) AS p_id
2014-11-14 16:58:40 cat: Bind prepared, proto: mysql-5, msg: SET @p_nombre_tabla = 'detalle_capturas'
2014-11-14 16:58:40 cat: Execute, proto: mysql-5, msg: SELECT  CAST(@p_id AS SIGNED) AS p_id
2014-11-14 16:58:43 cat: Bind prepared, proto: mysql-5, msg: SET @p_nombre_tabla = 'detalle_capturas'
2014-11-14 16:58:44 cat: Execute, proto: mysql-5, msg: SELECT  CAST(@p_id AS SIGNED) AS p_id
2014-11-14 16:58:47 cat: Bind prepared, proto: mysql-5, msg: SET @p_nombre_tabla = 'detalle_capturas'
2014-11-14 16:58:47 cat: Execute, proto: mysql-5, msg: SELECT  CAST(@p_id AS SIGNED) AS p_id
2014-11-14 16:58:51 cat: Bind prepared, proto: mysql-5, msg: SET @p_nombre_tabla = 'detalle_capturas'
2014-11-14 16:58:51 cat: Execute, proto: mysql-5, msg: SELECT  CAST(@p_id AS SIGNED) AS p_id
2014-11-14 16:58:54 cat: Bind prepared, proto: mysql-5, msg: SET @p_nombre_tabla = 'detalle_capturas'
2014-11-14 16:58:54 cat: Execute, proto: mysql-5, msg: SELECT  CAST(@p_id AS SIGNED) AS p_id
2014-11-14 16:58:57 cat: Bind prepared, proto: mysql-5, msg: SET @p_nombre_tabla = 'detalle_capturas'
2014-11-14 16:58:57 cat: Execute, proto: mysql-5, msg: SELECT  CAST(@p_id AS SIGNED) AS p_id
2014-11-14 16:59:00 cat: Bind prepared, proto: mysql-5, msg: SET @p_nombre_tabla = 'detalle_capturas'
2014-11-14 16:59:00 cat: Execute, proto: mysql-5, msg: SELECT  CAST(@p_id AS SIGNED) AS p_id
2014-11-14 16:59:03 cat: Bind prepared, proto: mysql-5, msg: SET @p_nombre_tabla = 'detalle_capturas'
2014-11-14 16:59:03 cat: Execute, proto: mysql-5, msg: SELECT  CAST(@p_id AS SIGNED) AS p_id
2014-11-14 16:59:06 cat: Bind prepared, proto: mysql-5, msg: SET @p_nombre_tabla = 'detalle_capturas'
2014-11-14 16:59:06 cat: Execute, proto: mysql-5, msg: SELECT  CAST(@p_id AS SIGNED) AS p_id
2014-11-14 16:59:10 cat: Bind prepared, proto: mysql-5, msg: SET @p_nombre_tabla = 'detalle_capturas'
2014-11-14 16:59:10 cat: Execute, proto: mysql-5, msg: SELECT  CAST(@p_id AS SIGNED) AS p_id
2014-11-14 16:59:13 cat: Bind prepared, proto: mysql-5, msg: SET @p_nombre_tabla = 'detalle_capturas'
2014-11-14 16:59:13 cat: Execute, proto: mysql-5, msg: SELECT  CAST(@p_id AS SIGNED) AS p_id
2014-11-14 16:59:16 cat: Bind prepared, proto: mysql-5, msg: SET @p_nombre_tabla = 'detalle_capturas'
2014-11-14 16:59:16 cat: Execute, proto: mysql-5, msg: SELECT  CAST(@p_id AS SIGNED) AS p_id
2014-11-14 16:59:19 cat: Bind prepared, proto: mysql-5, msg: SET @p_nombre_tabla = 'detalle_capturas'
2014-11-14 16:59:19 cat: Execute, proto: mysql-5, msg: SELECT  CAST(@p_id AS SIGNED) AS p_id
2014-11-14 16:59:22 cat: Bind prepared, proto: mysql-5, msg: SET @p_nombre_tabla = 'detalle_capturas'
2014-11-14 16:59:22 cat: Execute, proto: mysql-5, msg: SELECT  CAST(@p_id AS SIGNED) AS p_id
2014-11-14 16:59:44 cat: Bind prepared, proto: mysql-5, msg: SET @p_nombre_tabla = 'detalle_capturas'
2014-11-14 16:59:44 cat: Execute, proto: mysql-5, msg: SELECT  CAST(@p_id AS SIGNED) AS p_id
2014-11-14 16:59:47 cat: Bind prepared, proto: mysql-5, msg: SET @p_nombre_tabla = 'detalle_capturas'
2014-11-14 16:59:47 cat: Execute, proto: mysql-5, msg: SELECT  CAST(@p_id AS SIGNED) AS p_id
2014-11-14 16:59:55 cat: Bind prepared, proto: mysql-5, msg: SET @p_nombre_tabla = 'detalle_capturas'
2014-11-14 16:59:55 cat: Execute, proto: mysql-5, msg: SELECT  CAST(@p_id AS SIGNED) AS p_id
2014-11-14 17:00:12 cat: Bind prepared, proto: mysql-5, msg: SET @p_nombre_tabla = 'bycatch'
2014-11-14 17:00:12 cat: Execute, proto: mysql-5, msg: SELECT  CAST(@p_id AS SIGNED) AS p_id
2014-11-14 17:00:28 cat: Execute, proto: mysql-5, msg: Native SetAutoCommit Falsecall
2014-11-14 17:00:28 cat: Execute, proto: mysql-5, msg: Statement 212 : INSERT INTO centolla.capturas (idcaptura,idlance,idespecie1,idespecie2,idespecie3,comentarios) VALUES (24,30,142,182,NULL,NULL)
2014-11-14 17:00:28 cat: Execute, proto: mysql-5, msg: Statement 214 : INSERT INTO centolla.detalle_capturas (iddetalle_captura,idcaptura,nro_trampa,idtipo_trampa,idestado_puerta,idestado_trampa,total_especie1,comerciales_especie1,total_especie2,comerciales_especie2,total_especie3,comerciales_especie3) VALUES (1561,24,1,4,NULL,NULL,14,13,NULL,NULL,NULL,NULL)
2014-11-14 17:00:28 cat: Execute, proto: mysql-5, msg: Statement 214 : INSERT INTO centolla.detalle_capturas (iddetalle_captura,idcaptura,nro_trampa,idtipo_trampa,idestado_puerta,idestado_trampa,total_especie1,comerciales_especie1,total_especie2,comerciales_especie2,total_especie3,comerciales_especie3) VALUES (1562,24,2,4,NULL,NULL,20,20,NULL,NULL,NULL,NULL)
2014-11-14 17:00:28 cat: Execute, proto: mysql-5, msg: Statement 214 : INSERT INTO centolla.detalle_capturas (iddetalle_captura,idcaptura,nro_trampa,idtipo_trampa,idestado_puerta,idestado_trampa,total_especie1,comerciales_especie1,total_especie2,comerciales_especie2,total_especie3,comerciales_especie3) VALUES (1563,24,3,4,NULL,NULL,16,16,NULL,NULL,NULL,NULL)
2014-11-14 17:00:28 cat: Execute, proto: mysql-5, msg: Statement 214 : INSERT INTO centolla.detalle_capturas (iddetalle_captura,idcaptura,nro_trampa,idtipo_trampa,idestado_puerta,idestado_trampa,total_especie1,comerciales_especie1,total_especie2,comerciales_especie2,total_especie3,comerciales_especie3) VALUES (1564,24,4,4,NULL,NULL,17,17,NULL,NULL,NULL,NULL)
2014-11-14 17:00:28 cat: Execute, proto: mysql-5, msg: Statement 214 : INSERT INTO centolla.detalle_capturas (iddetalle_captura,idcaptura,nro_trampa,idtipo_trampa,idestado_puerta,idestado_trampa,total_especie1,comerciales_especie1,total_especie2,comerciales_especie2,total_especie3,comerciales_especie3) VALUES (1565,24,5,4,NULL,NULL,4,3,NULL,NULL,NULL,NULL)
2014-11-14 17:00:28 cat: Execute, proto: mysql-5, msg: Statement 214 : INSERT INTO centolla.detalle_capturas (iddetalle_captura,idcaptura,nro_trampa,idtipo_trampa,idestado_puerta,idestado_trampa,total_especie1,comerciales_especie1,total_especie2,comerciales_especie2,total_especie3,comerciales_especie3) VALUES (1566,24,6,4,NULL,NULL,10,10,NULL,NULL,NULL,NULL)
2014-11-14 17:00:28 cat: Execute, proto: mysql-5, msg: Statement 214 : INSERT INTO centolla.detalle_capturas (iddetalle_captura,idcaptura,nro_trampa,idtipo_trampa,idestado_puerta,idestado_trampa,total_especie1,comerciales_especie1,total_especie2,comerciales_especie2,total_especie3,comerciales_especie3) VALUES (1567,24,7,4,NULL,NULL,15,15,NULL,NULL,NULL,NULL)
2014-11-14 17:00:28 cat: Execute, proto: mysql-5, msg: Statement 214 : INSERT INTO centolla.detalle_capturas (iddetalle_captura,idcaptura,nro_trampa,idtipo_trampa,idestado_puerta,idestado_trampa,total_especie1,comerciales_especie1,total_especie2,comerciales_especie2,total_especie3,comerciales_especie3) VALUES (1568,24,8,4,NULL,NULL,15,12,NULL,NULL,NULL,NULL)
2014-11-14 17:00:28 cat: Execute, proto: mysql-5, msg: Statement 214 : INSERT INTO centolla.detalle_capturas (iddetalle_captura,idcaptura,nro_trampa,idtipo_trampa,idestado_puerta,idestado_trampa,total_especie1,comerciales_especie1,total_especie2,comerciales_especie2,total_especie3,comerciales_especie3) VALUES (1569,24,9,4,NULL,NULL,5,4,NULL,NULL,NULL,NULL)
2014-11-14 17:00:28 cat: Execute, proto: mysql-5, msg: Statement 214 : INSERT INTO centolla.detalle_capturas (iddetalle_captura,idcaptura,nro_trampa,idtipo_trampa,idestado_puerta,idestado_trampa,total_especie1,comerciales_especie1,total_especie2,comerciales_especie2,total_especie3,comerciales_especie3) VALUES (1570,24,10,4,NULL,NULL,11,11,NULL,NULL,NULL,NULL)
2014-11-14 17:00:28 cat: Execute, proto: mysql-5, msg: Statement 214 : INSERT INTO centolla.detalle_capturas (iddetalle_captura,idcaptura,nro_trampa,idtipo_trampa,idestado_puerta,idestado_trampa,total_especie1,comerciales_especie1,total_especie2,comerciales_especie2,total_especie3,comerciales_especie3) VALUES (1571,24,11,4,NULL,NULL,11,10,NULL,NULL,NULL,NULL)
2014-11-14 17:00:28 cat: Execute, proto: mysql-5, msg: Statement 214 : INSERT INTO centolla.detalle_capturas (iddetalle_captura,idcaptura,nro_trampa,idtipo_trampa,idestado_puerta,idestado_trampa,total_especie1,comerciales_especie1,total_especie2,comerciales_especie2,total_especie3,comerciales_especie3) VALUES (1572,24,12,4,NULL,NULL,14,14,1,NULL,NULL,NULL)
2014-11-14 17:00:28 cat: Execute, proto: mysql-5, msg: Statement 214 : INSERT INTO centolla.detalle_capturas (iddetalle_captura,idcaptura,nro_trampa,idtipo_trampa,idestado_puerta,idestado_trampa,total_especie1,comerciales_especie1,total_especie2,comerciales_especie2,total_especie3,comerciales_especie3) VALUES (1573,24,13,4,NULL,NULL,12,12,NULL,NULL,NULL,NULL)
2014-11-14 17:00:28 cat: Execute, proto: mysql-5, msg: Statement 214 : INSERT INTO centolla.detalle_capturas (iddetalle_captura,idcaptura,nro_trampa,idtipo_trampa,idestado_puerta,idestado_trampa,total_especie1,comerciales_especie1,total_especie2,comerciales_especie2,total_especie3,comerciales_especie3) VALUES (1574,24,14,4,NULL,NULL,10,10,NULL,NULL,NULL,NULL)
2014-11-14 17:00:28 cat: Execute, proto: mysql-5, msg: Statement 214 : INSERT INTO centolla.detalle_capturas (iddetalle_captura,idcaptura,nro_trampa,idtipo_trampa,idestado_puerta,idestado_trampa,total_especie1,comerciales_especie1,total_especie2,comerciales_especie2,total_especie3,comerciales_especie3) VALUES (1575,24,15,4,NULL,4,15,15,NULL,NULL,NULL,NULL)
2014-11-14 17:00:28 cat: Execute, proto: mysql-5, msg: Statement 214 : INSERT INTO centolla.detalle_capturas (iddetalle_captura,idcaptura,nro_trampa,idtipo_trampa,idestado_puerta,idestado_trampa,total_especie1,comerciales_especie1,total_especie2,comerciales_especie2,total_especie3,comerciales_especie3) VALUES (1576,24,16,4,NULL,4,10,10,NULL,NULL,NULL,NULL)
2014-11-14 17:00:28 cat: Execute, proto: mysql-5, msg: Statement 214 : INSERT INTO centolla.detalle_capturas (iddetalle_captura,idcaptura,nro_trampa,idtipo_trampa,idestado_puerta,idestado_trampa,total_especie1,comerciales_especie1,total_especie2,comerciales_especie2,total_especie3,comerciales_especie3) VALUES (1577,24,17,4,NULL,NULL,13,13,NULL,NULL,NULL,NULL)
2014-11-14 17:00:28 cat: Execute, proto: mysql-5, msg: Statement 214 : INSERT INTO centolla.detalle_capturas (iddetalle_captura,idcaptura,nro_trampa,idtipo_trampa,idestado_puerta,idestado_trampa,total_especie1,comerciales_especie1,total_especie2,comerciales_especie2,total_especie3,comerciales_especie3) VALUES (1578,24,18,4,NULL,NULL,12,11,NULL,NULL,NULL,NULL)
2014-11-14 17:00:28 cat: Execute, proto: mysql-5, msg: Statement 214 : INSERT INTO centolla.detalle_capturas (iddetalle_captura,idcaptura,nro_trampa,idtipo_trampa,idestado_puerta,idestado_trampa,total_especie1,comerciales_especie1,total_especie2,comerciales_especie2,total_especie3,comerciales_especie3) VALUES (1579,24,19,4,NULL,NULL,12,10,NULL,NULL,NULL,NULL)
2014-11-14 17:00:28 cat: Execute, proto: mysql-5, msg: Statement 214 : INSERT INTO centolla.detalle_capturas (iddetalle_captura,idcaptura,nro_trampa,idtipo_trampa,idestado_puerta,idestado_trampa,total_especie1,comerciales_especie1,total_especie2,comerciales_especie2,total_especie3,comerciales_especie3) VALUES (1580,24,20,4,NULL,NULL,9,9,NULL,NULL,NULL,NULL)
2014-11-14 17:00:28 cat: Execute, proto: mysql-5, msg: Statement 214 : INSERT INTO centolla.detalle_capturas (iddetalle_captura,idcaptura,nro_trampa,idtipo_trampa,idestado_puerta,idestado_trampa,total_especie1,comerciales_especie1,total_especie2,comerciales_especie2,total_especie3,comerciales_especie3) VALUES (1581,24,21,4,NULL,NULL,15,15,NULL,NULL,NULL,NULL)
2014-11-14 17:00:28 cat: Execute, proto: mysql-5, msg: Statement 214 : INSERT INTO centolla.detalle_capturas (iddetalle_captura,idcaptura,nro_trampa,idtipo_trampa,idestado_puerta,idestado_trampa,total_especie1,comerciales_especie1,total_especie2,comerciales_especie2,total_especie3,comerciales_especie3) VALUES (1582,24,22,4,NULL,NULL,18,18,NULL,NULL,NULL,NULL)
2014-11-14 17:00:28 cat: Execute, proto: mysql-5, msg: Statement 214 : INSERT INTO centolla.detalle_capturas (iddetalle_captura,idcaptura,nro_trampa,idtipo_trampa,idestado_puerta,idestado_trampa,total_especie1,comerciales_especie1,total_especie2,comerciales_especie2,total_especie3,comerciales_especie3) VALUES (1583,24,23,4,NULL,NULL,10,10,NULL,NULL,NULL,NULL)
2014-11-14 17:00:28 cat: Execute, proto: mysql-5, msg: Statement 214 : INSERT INTO centolla.detalle_capturas (iddetalle_captura,idcaptura,nro_trampa,idtipo_trampa,idestado_puerta,idestado_trampa,total_especie1,comerciales_especie1,total_especie2,comerciales_especie2,total_especie3,comerciales_especie3) VALUES (1584,24,24,4,NULL,NULL,9,8,NULL,NULL,NULL,NULL)
2014-11-14 17:00:28 cat: Execute, proto: mysql-5, msg: Statement 214 : INSERT INTO centolla.detalle_capturas (iddetalle_captura,idcaptura,nro_trampa,idtipo_trampa,idestado_puerta,idestado_trampa,total_especie1,comerciales_especie1,total_especie2,comerciales_especie2,total_especie3,comerciales_especie3) VALUES (1585,24,25,4,NULL,NULL,6,5,NULL,NULL,NULL,NULL)
2014-11-14 17:00:28 cat: Execute, proto: mysql-5, msg: Statement 214 : INSERT INTO centolla.detalle_capturas (iddetalle_captura,idcaptura,nro_trampa,idtipo_trampa,idestado_puerta,idestado_trampa,total_especie1,comerciales_especie1,total_especie2,comerciales_especie2,total_especie3,comerciales_especie3) VALUES (1586,24,26,4,NULL,NULL,8,7,NULL,NULL,NULL,NULL)
2014-11-14 17:00:28 cat: Execute, proto: mysql-5, msg: Statement 214 : INSERT INTO centolla.detalle_capturas (iddetalle_captura,idcaptura,nro_trampa,idtipo_trampa,idestado_puerta,idestado_trampa,total_especie1,comerciales_especie1,total_especie2,comerciales_especie2,total_especie3,comerciales_especie3) VALUES (1587,24,27,4,NULL,NULL,17,16,1,NULL,NULL,NULL)
2014-11-14 17:00:28 cat: Execute, proto: mysql-5, msg: Statement 214 : INSERT INTO centolla.detalle_capturas (iddetalle_captura,idcaptura,nro_trampa,idtipo_trampa,idestado_puerta,idestado_trampa,total_especie1,comerciales_especie1,total_especie2,comerciales_especie2,total_especie3,comerciales_especie3) VALUES (1588,24,28,4,NULL,4,2,2,NULL,NULL,NULL,NULL)
2014-11-14 17:00:28 cat: Execute, proto: mysql-5, msg: Statement 214 : INSERT INTO centolla.detalle_capturas (iddetalle_captura,idcaptura,nro_trampa,idtipo_trampa,idestado_puerta,idestado_trampa,total_especie1,comerciales_especie1,total_especie2,comerciales_especie2,total_especie3,comerciales_especie3) VALUES (1589,24,29,4,NULL,NULL,10,10,NULL,NULL,NULL,NULL)
2014-11-14 17:00:28 cat: Execute, proto: mysql-5, msg: Statement 214 : INSERT INTO centolla.detalle_capturas (iddetalle_captura,idcaptura,nro_trampa,idtipo_trampa,idestado_puerta,idestado_trampa,total_especie1,comerciales_especie1,total_especie2,comerciales_especie2,total_especie3,comerciales_especie3) VALUES (1590,24,30,4,NULL,NULL,12,11,NULL,NULL,NULL,NULL)
2014-11-14 17:00:28 cat: Execute, proto: mysql-5, msg: Statement 214 : INSERT INTO centolla.detalle_capturas (iddetalle_captura,idcaptura,nro_trampa,idtipo_trampa,idestado_puerta,idestado_trampa,total_especie1,comerciales_especie1,total_especie2,comerciales_especie2,total_especie3,comerciales_especie3) VALUES (1591,24,31,4,NULL,NULL,4,3,NULL,NULL,NULL,NULL)
2014-11-14 17:00:28 cat: Execute, proto: mysql-5, msg: Statement 214 : INSERT INTO centolla.detalle_capturas (iddetalle_captura,idcaptura,nro_trampa,idtipo_trampa,idestado_puerta,idestado_trampa,total_especie1,comerciales_especie1,total_especie2,comerciales_especie2,total_especie3,comerciales_especie3) VALUES (1592,24,32,4,NULL,NULL,8,7,NULL,NULL,NULL,NULL)
2014-11-14 17:00:28 cat: Execute, proto: mysql-5, msg: Statement 214 : INSERT INTO centolla.detalle_capturas (iddetalle_captura,idcaptura,nro_trampa,idtipo_trampa,idestado_puerta,idestado_trampa,total_especie1,comerciales_especie1,total_especie2,comerciales_especie2,total_especie3,comerciales_especie3) VALUES (1593,24,33,4,NULL,NULL,10,8,NULL,NULL,NULL,NULL)
2014-11-14 17:00:28 cat: Execute, proto: mysql-5, msg: Statement 214 : INSERT INTO centolla.detalle_capturas (iddetalle_captura,idcaptura,nro_trampa,idtipo_trampa,idestado_puerta,idestado_trampa,total_especie1,comerciales_especie1,total_especie2,comerciales_especie2,total_especie3,comerciales_especie3) VALUES (1594,24,34,4,NULL,NULL,9,9,NULL,NULL,NULL,NULL)
2014-11-14 17:00:28 cat: Execute, proto: mysql-5, msg: Statement 214 : INSERT INTO centolla.detalle_capturas (iddetalle_captura,idcaptura,nro_trampa,idtipo_trampa,idestado_puerta,idestado_trampa,total_especie1,comerciales_especie1,total_especie2,comerciales_especie2,total_especie3,comerciales_especie3) VALUES (1595,24,35,4,NULL,NULL,6,6,1,NULL,NULL,NULL)
2014-11-14 17:00:28 cat: Execute, proto: mysql-5, msg: Statement 214 : INSERT INTO centolla.detalle_capturas (iddetalle_captura,idcaptura,nro_trampa,idtipo_trampa,idestado_puerta,idestado_trampa,total_especie1,comerciales_especie1,total_especie2,comerciales_especie2,total_especie3,comerciales_especie3) VALUES (1596,24,36,4,NULL,NULL,9,8,1,NULL,NULL,NULL)
2014-11-14 17:00:28 cat: Execute, proto: mysql-5, msg: Statement 214 : INSERT INTO centolla.detalle_capturas (iddetalle_captura,idcaptura,nro_trampa,idtipo_trampa,idestado_puerta,idestado_trampa,total_especie1,comerciales_especie1,total_especie2,comerciales_especie2,total_especie3,comerciales_especie3) VALUES (1597,24,37,4,NULL,NULL,7,7,NULL,NULL,NULL,NULL)
2014-11-14 17:00:28 cat: Execute, proto: mysql-5, msg: Statement 214 : INSERT INTO centolla.detalle_capturas (iddetalle_captura,idcaptura,nro_trampa,idtipo_trampa,idestado_puerta,idestado_trampa,total_especie1,comerciales_especie1,total_especie2,comerciales_especie2,total_especie3,comerciales_especie3) VALUES (1598,24,38,4,NULL,NULL,8,5,NULL,NULL,NULL,NULL)
2014-11-14 17:00:28 cat: Execute, proto: mysql-5, msg: Statement 214 : INSERT INTO centolla.detalle_capturas (iddetalle_captura,idcaptura,nro_trampa,idtipo_trampa,idestado_puerta,idestado_trampa,total_especie1,comerciales_especie1,total_especie2,comerciales_especie2,total_especie3,comerciales_especie3) VALUES (1599,24,39,4,NULL,NULL,15,13,NULL,NULL,NULL,NULL)
2014-11-14 17:00:28 cat: Execute, proto: mysql-5, msg: Statement 214 : INSERT INTO centolla.detalle_capturas (iddetalle_captura,idcaptura,nro_trampa,idtipo_trampa,idestado_puerta,idestado_trampa,total_especie1,comerciales_especie1,total_especie2,comerciales_especie2,total_especie3,comerciales_especie3) VALUES (1600,24,40,4,NULL,NULL,15,11,NULL,NULL,NULL,NULL)
2014-11-14 17:00:28 cat: Execute, proto: mysql-5, msg: Statement 214 : INSERT INTO centolla.detalle_capturas (iddetalle_captura,idcaptura,nro_trampa,idtipo_trampa,idestado_puerta,idestado_trampa,total_especie1,comerciales_especie1,total_especie2,comerciales_especie2,total_especie3,comerciales_especie3) VALUES (1601,24,41,4,NULL,NULL,9,8,NULL,NULL,NULL,NULL)
2014-11-14 17:00:28 cat: Execute, proto: mysql-5, msg: Statement 214 : INSERT INTO centolla.detalle_capturas (iddetalle_captura,idcaptura,nro_trampa,idtipo_trampa,idestado_puerta,idestado_trampa,total_especie1,comerciales_especie1,total_especie2,comerciales_especie2,total_especie3,comerciales_especie3) VALUES (1602,24,42,4,NULL,NULL,13,12,NULL,NULL,NULL,NULL)
2014-11-14 17:00:28 cat: Execute, proto: mysql-5, msg: Statement 214 : INSERT INTO centolla.detalle_capturas (iddetalle_captura,idcaptura,nro_trampa,idtipo_trampa,idestado_puerta,idestado_trampa,total_especie1,comerciales_especie1,total_especie2,comerciales_especie2,total_especie3,comerciales_especie3) VALUES (1603,24,43,4,NULL,NULL,7,6,NULL,NULL,NULL,NULL)
2014-11-14 17:00:28 cat: Execute, proto: mysql-5, msg: Statement 214 : INSERT INTO centolla.detalle_capturas (iddetalle_captura,idcaptura,nro_trampa,idtipo_trampa,idestado_puerta,idestado_trampa,total_especie1,comerciales_especie1,total_especie2,comerciales_especie2,total_especie3,comerciales_especie3) VALUES (1604,24,44,4,NULL,NULL,10,10,NULL,NULL,NULL,NULL)
2014-11-14 17:00:28 cat: Execute, proto: mysql-5, msg: Statement 214 : INSERT INTO centolla.detalle_capturas (iddetalle_captura,idcaptura,nro_trampa,idtipo_trampa,idestado_puerta,idestado_trampa,total_especie1,comerciales_especie1,total_especie2,comerciales_especie2,total_especie3,comerciales_especie3) VALUES (1605,24,45,4,NULL,NULL,12,11,NULL,NULL,NULL,NULL)
2014-11-14 17:00:28 cat: Execute, proto: mysql-5, msg: Statement 214 : INSERT INTO centolla.detalle_capturas (iddetalle_captura,idcaptura,nro_trampa,idtipo_trampa,idestado_puerta,idestado_trampa,total_especie1,comerciales_especie1,total_especie2,comerciales_especie2,total_especie3,comerciales_especie3) VALUES (1606,24,46,4,NULL,NULL,12,12,NULL,NULL,NULL,NULL)
2014-11-14 17:00:28 cat: Execute, proto: mysql-5, msg: Statement 214 : INSERT INTO centolla.detalle_capturas (iddetalle_captura,idcaptura,nro_trampa,idtipo_trampa,idestado_puerta,idestado_trampa,total_especie1,comerciales_especie1,total_especie2,comerciales_especie2,total_especie3,comerciales_especie3) VALUES (1607,24,47,4,NULL,NULL,7,7,NULL,NULL,NULL,NULL)
2014-11-14 17:00:28 cat: Execute, proto: mysql-5, msg: Statement 214 : INSERT INTO centolla.detalle_capturas (iddetalle_captura,idcaptura,nro_trampa,idtipo_trampa,idestado_puerta,idestado_trampa,total_especie1,comerciales_especie1,total_especie2,comerciales_especie2,total_especie3,comerciales_especie3) VALUES (1608,24,48,4,NULL,NULL,13,13,NULL,NULL,NULL,NULL)
2014-11-14 17:00:28 cat: Execute, proto: mysql-5, msg: Statement 214 : INSERT INTO centolla.detalle_capturas (iddetalle_captura,idcaptura,nro_trampa,idtipo_trampa,idestado_puerta,idestado_trampa,total_especie1,comerciales_especie1,total_especie2,comerciales_especie2,total_especie3,comerciales_especie3) VALUES (1609,24,49,4,NULL,NULL,2,2,NULL,NULL,NULL,NULL)
2014-11-14 17:00:28 cat: Execute, proto: mysql-5, msg: Statement 214 : INSERT INTO centolla.detalle_capturas (iddetalle_captura,idcaptura,nro_trampa,idtipo_trampa,idestado_puerta,idestado_trampa,total_especie1,comerciales_especie1,total_especie2,comerciales_especie2,total_especie3,comerciales_especie3) VALUES (1610,24,50,4,NULL,NULL,7,7,NULL,NULL,NULL,NULL)
2014-11-14 17:00:28 cat: Execute, proto: mysql-5, msg: Statement 214 : INSERT INTO centolla.detalle_capturas (iddetalle_captura,idcaptura,nro_trampa,idtipo_trampa,idestado_puerta,idestado_trampa,total_especie1,comerciales_especie1,total_especie2,comerciales_especie2,total_especie3,comerciales_especie3) VALUES (1611,24,51,4,NULL,NULL,10,10,NULL,NULL,NULL,NULL)
2014-11-14 17:00:28 cat: Execute, proto: mysql-5, msg: Statement 214 : INSERT INTO centolla.detalle_capturas (iddetalle_captura,idcaptura,nro_trampa,idtipo_trampa,idestado_puerta,idestado_trampa,total_especie1,comerciales_especie1,total_especie2,comerciales_especie2,total_especie3,comerciales_especie3) VALUES (1612,24,52,4,NULL,4,0,0,NULL,NULL,NULL,NULL)
